name,eqdep(average_rating),eqdep(year_published),eqdep(min_players),eqdep(max_players),eqdep(playingtime),id,year_published,min_players,max_players,playingtime,min_age,users_rated,average_rating,rating_stddev,num_owned,num_trading,num_wanting,num_wishing,num_comments,spiel_nominee,categories 1010,categories 1035,categories 1047,categories 1039,categories 1040,categories 1030,categories 1090,categories 1019,categories 1049,categories 1023,categories 1002,categories 1024,categories 1093,categories 1050,categories 1055,categories 1079,categories 1031,categories 1025,categories 2726,categories 1026,categories 1001,categories 1015,categories 1065,categories 1116,categories 1046,categories 1017,categories 1020,categories 1008,categories 1048,categories 1016,categories 1038,categories 1086,categories 1064,categories 1037,categories 1009,categories 1104,categories 1115,categories 1070,categories 2650,categories 1094,categories 1120,categories 1051,categories ?,categories 2725,categories 1052,categories 1021,categories 2481,categories 1044,categories 1101,categories 1117,categories 1011,categories 1075,categories 1119,categories 1029,categories 1022,categories 1089,categories 1084,categories 1113,categories 1027,categories 1069,categories 1034,categories 1097,categories 1041,categories 1045,categories 1098,categories 1082,categories 1032,categories 1054,categories 1072,categories 1109,categories 1028,categories 1091,categories 1081,categories 1033,categories 1108,categories 1059,categories 1088,categories 1013,categories 1102,categories 1036,categories 2710,categories 1118,categories 2145,categories 1042,mechanics 2018,mechanics 2072,mechanics 2011,mechanics 2028,mechanics 2035,mechanics 2015,mechanics 2001,mechanics 2012,mechanics 2017,mechanics 2026,mechanics 2016,mechanics 2070,mechanics ?,mechanics 2019,mechanics 2046,mechanics 2040,mechanics 2078,mechanics 2009,mechanics 2008,mechanics 2057,mechanics 2004,mechanics 2080,mechanics 2081,mechanics 2002,mechanics 2020,mechanics 2676,mechanics 2007,mechanics 2048,mechanics 2014,mechanics 2013,mechanics 2689,mechanics 2021,mechanics 2041,mechanics 2043,mechanics 2027,mechanics 2079,mechanics 2005,mechanics 2023,mechanics 2055,mechanics 2685,mechanics 2047,mechanics 2686,mechanics 2073,mechanics 2082,mechanics 2038,mechanics 2060,mechanics 2661,mechanics 2663,mechanics 2664,mechanics 2039,mechanics 2010,mechanics 2003
"Cossack Revenge: Denikin-s Abyss- 1920","(1)","(2)","(1)","(1)","(7)",29367,2007,1,2,180,12,2,2.5,0.5,7,0,2,5,3,"F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
"Last Night on Earth: The Zombie Game","(4)","(2)","(1)","(4)","(6)",29368,2007,2,6,90,12,9483,7.17832,1.48491,11406,367,359,2129,2560,"F","F","F","T","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","T","F","T","T","F","F","F","F","F","F","F","T","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
"Devil Takes All!: The Battle of Opequon Creek- 1864","(1)","(4)","(1)","(1)","?",29373,2011,2,2,0,12,1,5,0,14,1,2,6,2,"F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","T","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
"The Battle of Adobe Walls","(5)","(8)","(1)","(1)","?",29376,2013,2,2,0,12,12,8.35417,0.599117,78,2,19,32,10,"F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","T","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
"Saipan & Tinian: Island War Series- Volume I","(5)","(3)","(1)","(2)","?",29380,2010,2,3,0,14,22,8.02273,1.33551,122,4,13,30,13,"F","F","F","F","F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","T","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
"Children of the Sun: Battles of Marshal Antonio Jose de Sucre","?","(2)","(1)","(1)","(7)",29384,2007,1,2,180,12,0,0,0,0,0,0,1,0,"F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
"Zombie Fluxx","(2)","(2)","(1)","(4)","(1)",29387,2007,2,6,15,8,3287,6.19297,1.63368,5700,211,25,179,778,"F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
"Prairie Aflame!","(2)","(2)","(1)","(1)","?",29400,2007,2,2,0,12,13,5.73077,1.64802,63,4,5,9,11,"F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
"Transformers 3D Battle Card Game","(1)","(2)","(1)","(1)","(3)",29405,2007,2,2,30,8,64,3.27203,1.91306,76,5,0,1,32,"F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
"I.S.P. Survivor","(1)","(2)","(1)","(4)","?",29406,2007,2,6,0,8,1,2,0,3,0,0,0,2,"F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","T","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
"Inwigilacja","(1)","(2)","(3)","(4)","(4)",29408,2007,3,5,45,10,50,4.61,1.61954,49,7,1,2,9,"F","F","F","F","T","F","T","F","F","F","F","T","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
"Castle Knights","(3)","(2)","(1)","(2)","(1)",29411,2007,2,4,10,5,154,6.69968,1.1841,275,20,35,90,68,"F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
"HeroCard Nightmare","(2)","(2)","(1)","(2)","(5)",29415,2007,2,4,60,10,90,6.19511,1.55506,209,20,8,36,32,"F","F","F","F","T","F","F","F","F","F","T","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","T","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
"Chicken or Egg?","(1)","(2)","(1)","(2)","(2)",29419,2007,2,4,20,8,20,4.565,2.27602,22,4,0,0,7,"F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
"Criminals","(2)","(2)","(3)","(5)","(3)",29425,2007,3,9,30,14,16,6.19375,1.66225,48,3,6,31,13,"F","F","F","F","T","T","F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
"Spider-Man 3 The Battle Within Game","?","(2)","(1)","(2)","(3)",29431,2007,2,4,30,6,0,0,0,1,0,0,0,0,"F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
"Battle of Honey Springs","(2)","(2)","(1)","(1)","(5)",29441,2007,1,2,60,12,17,5.88235,1.74499,67,1,0,4,22,"F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
"Battle of Gettysburg","(3)","(2)","(1)","(1)","(7)",29442,2007,2,2,120,12,7,6.64286,1.70533,19,1,2,5,3,"F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
"Ulysses S. Grant-s Early Battles","(4)","(2)","(1)","(1)","(7)",29443,2007,2,2,120,12,1,7,0,14,0,5,11,1,"F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
"Across the Wide Missouri","(4)","(2)","(1)","(1)","(7)",29444,2007,2,2,180,12,9,7.11111,1.2862,18,0,8,12,4,"F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
"Symbotica","(1)","(2)","(1)","(4)","(1)",29452,2007,1,6,15,5,14,5.57143,1.48633,25,0,2,2,10,"F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
"Infernal Contraption","(2)","(2)","(1)","(2)","(5)",29456,2007,2,4,60,10,1007,5.99254,1.39443,1487,121,30,161,319,"F","T","F","F","F","F","F","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
"Tai Chi Chuan","(2)","(2)","(3)","(4)","(3)",29489,2007,3,5,30,12,47,5.94234,1.45261,93,1,8,10,15,"F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F"
"Dipole","(1)","(2)","(1)","(1)","(3)",29491,2007,2,2,30,0,32,5.58437,1.85272,17,0,0,4,21,"F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
"Guns and Gadgets 007","(1)","(2)","(1)","(1)","(1)",29503,2007,2,2,15,8,1,4,0,2,1,0,1,0,"F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
"That-s Right- That-s Wrong!","(1)","(2)","(1)","(5)","(1)",29507,2007,1,8,15,7,1,4.8,0,5,1,0,0,0,"F","F","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
"Konkurencja","(2)","(2)","(1)","(2)","(5)",29517,2007,2,4,60,13,41,5.81951,2.40388,15,1,0,2,7,"F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
"Battles of Oda Nobunaga","(4)","(2)","(1)","(1)","(7)",29521,2007,1,2,300,12,1,7,0,13,0,0,0,1,"F","F","F","F","F","F","F","F","T","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
"Tower of the Dread Mage","(2)","(2)","(1)","(1)","(1)",29523,2007,1,1,10,10,17,5.63529,1.67295,40,1,2,12,20,"F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","T","T","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
"Kampen om Riket","(3)","(2)","(3)","(4)","(5)",29527,2007,3,6,60,8,4,6.75,1.08972,5,0,2,1,1,"F","F","T","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","T","F","F","T","F","F","F","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
"Fair Play","(3)","(2)","(1)","(4)","(6)",29535,2007,2,6,90,11,6,6.86667,0.930352,7,1,3,6,6,"F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F"
"Spider-Man 3 3D Skyscraper Game","?","(2)","(1)","(1)","?",29556,2007,2,2,0,6,0,0,0,1,0,0,0,0,"F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
